MATCH DATE,TEAM,NAME,POSITION,TRIES,TRY ASSISTS,CONVERSION GOALS,PENALTY GOALS,DROP GOALS,POINTS,PASSES,RUNS,METERS RUN,CLEAN BREAKS,DEFENDERS BEATEN,OFFLOADS,TURNOVERS CONCEDED,TACKLES,MISSED TACKLES,LINEOUTS WON,PENALTIES CONCEDED,YELLOW CARDS,RED CARDS,OPPOSING TEAM
12/03/22,SCOT,Sione Tuipulotu,R,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,ITA
12/03/22,ENG,Freddie Steward,FB,0,0,0,0,0,0,1,7,46,0,0,1,0,5,2,0,1,0,0,IRE
12/03/22,ENG,Max Malins,W,0,0,0,0,0,0,3,0,0,0,0,0,1,8,2,0,0,0,0,IRE
12/03/22,ENG,Joe Marchant,C,0,0,0,0,0,0,2,5,15,0,0,1,1,7,0,0,0,0,0,IRE
12/03/22,ENG,Henry Slade,C,0,0,0,0,0,0,7,2,0,0,0,0,0,7,1,0,0,0,0,IRE
12/03/22,ENG,Jack Nowell,W,0,0,0,0,0,0,1,6,25,0,2,1,0,7,1,0,0,0,0,IRE
12/03/22,ENG,Marcus Smith,FH,0,0,0,5,0,15,13,5,19,0,0,0,0,6,1,1,0,0,0,IRE
12/03/22,ENG,Harry Randall,SH,0,0,0,0,0,0,24,5,28,0,1,0,1,3,1,0,0,0,0,IRE
12/03/22,ENG,Ellis Genge,P,0,0,0,0,0,0,1,4,7,0,0,0,0,12,1,0,2,0,0,IRE
12/03/22,ENG,Jamie George,H,0,0,0,0,0,0,2,2,4,0,0,1,1,11,1,12,0,0,0,IRE
12/03/22,ENG,Kyle Sinckler,P,0,0,0,0,0,0,2,1,2,0,0,0,0,6,1,0,1,0,0,IRE
12/03/22,ENG,Maro Itoje,L,0,0,0,0,0,0,1,7,11,0,0,0,1,13,3,0,2,0,0,IRE
12/03/22,ENG,Charlie Ewels,L,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,IRE
12/03/22,ENG,Courtney Lawes,FL,0,0,0,0,0,0,2,3,7,0,0,0,0,16,1,0,0,0,0,IRE
12/03/22,ENG,Tom Curry,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,IRE
12/03/22,ENG,Sam Simmonds,N8,0,0,0,0,0,0,1,6,34,1,3,0,0,13,2,0,0,0,0,IRE
12/03/22,ENG,Jamie Blamire,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
12/03/22,ENG,Joe Marler,R,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,IRE
12/03/22,ENG,Will Stuart,R,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,IRE
12/03/22,ENG,Joe Launchbury,R,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,IRE
12/03/22,ENG,Alex Dombrandt,R,0,0,0,0,0,0,1,4,14,0,1,0,0,4,0,0,0,0,0,IRE
12/03/22,ENG,Ben Youngs,R,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,IRE
12/03/22,ENG,George Ford,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
12/03/22,ENG,Elliot Daly,R,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,IRE
12/03/22,IRE,Hugo Keenan,FB,1,0,0,0,0,5,8,18,88,0,4,2,2,2,1,0,1,0,0,ENG
12/03/22,IRE,Andrew Conway,W,0,0,0,0,0,0,4,6,19,0,2,0,3,3,3,0,0,0,0,ENG
12/03/22,IRE,Garry Ringrose,C,0,0,0,0,0,0,11,16,19,0,2,0,4,5,0,0,0,0,0,ENG
12/03/22,IRE,Bundee Aki,C,0,0,0,0,0,0,6,5,6,0,2,1,0,2,0,0,0,0,0,ENG
12/03/22,IRE,James Lowe,W,1,0,0,0,0,5,4,13,177,3,5,1,1,1,1,0,2,0,0,ENG
12/03/22,IRE,Johnny Sexton,FH,0,0,3,2,0,12,37,12,15,1,0,2,0,7,0,0,2,0,0,ENG
12/03/22,IRE,Jamison Gibson-Park,SH,0,1,0,0,0,0,59,4,17,0,1,0,0,2,0,0,0,0,0,ENG
12/03/22,IRE,Cian Healy,P,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,ENG
12/03/22,IRE,Dan Sheehan,H,0,0,0,0,0,0,3,8,45,2,3,1,0,7,0,6,1,0,0,ENG
12/03/22,IRE,Tadhg Furlong,P,0,0,0,0,0,0,7,9,7,0,0,1,1,4,0,0,3,0,0,ENG
12/03/22,IRE,Tadhg Beirne,L,0,0,0,0,0,0,11,8,8,0,0,1,1,7,0,0,1,0,0,ENG
12/03/22,IRE,James Ryan,L,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENG
12/03/22,IRE,Peter O'Mahony,FL,0,0,0,0,0,0,4,2,2,0,0,0,0,10,0,0,0,0,0,ENG
12/03/22,IRE,Josh Van Der Flier,FL,0,1,0,0,0,0,3,11,39,1,0,0,2,4,0,0,0,0,0,ENG
12/03/22,IRE,Caelan Doris,N8,0,0,0,0,0,0,5,5,36,1,2,0,0,5,0,0,1,0,0,ENG
12/03/22,IRE,Rob Herring,R,0,0,0,0,0,0,2,5,16,0,1,0,0,2,0,3,0,0,0,ENG
12/03/22,IRE,Dave Kilcoyne,R,0,0,0,0,0,0,0,2,4,0,1,0,0,1,0,0,1,0,0,ENG
12/03/22,IRE,Finlay Bealham,R,1,0,0,0,0,5,0,1,2,0,0,0,0,2,0,0,0,0,0,ENG
12/03/22,IRE,Iain Henderson,R,0,0,0,0,0,0,6,10,32,0,1,0,2,8,0,0,2,0,0,ENG
12/03/22,IRE,Jack Conan,R,1,0,0,0,0,5,3,2,7,0,0,1,0,0,0,0,0,0,0,ENG
12/03/22,IRE,Conor Murray,R,0,1,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,ENG
12/03/22,IRE,Joey Carbery,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
12/03/22,IRE,Robbie Henshaw,R,0,0,0,0,0,0,1,5,16,0,2,1,0,0,0,0,0,0,0,ENG
19/03/22,WALES,Johnny McNicholl,FB,0,0,0,0,0,0,11,14,60,0,2,3,1,1,0,0,2,0,0,ITA
19/03/22,WALES,Louis Rees-Zammit,W,0,0,0,0,0,0,4,9,72,2,8,1,2,3,2,0,0,0,0,ITA
19/03/22,WALES,Owen Watkin,C,1,0,0,0,0,5,9,11,40,1,3,3,0,5,1,0,0,0,0,ITA
19/03/22,WALES,Willis Halaholo,C,0,0,0,0,0,0,7,6,7,0,0,0,0,3,1,0,0,0,0,ITA
19/03/22,WALES,Josh Adams,W,1,0,0,0,0,5,4,4,37,1,6,0,1,12,2,0,4,0,0,ITA
19/03/22,WALES,Dan Biggar,FH,0,0,3,0,0,6,28,5,12,0,0,0,1,6,0,0,0,0,0,ITA
19/03/22,WALES,Gareth Davies,SH,0,0,0,0,0,0,71,1,5,0,0,0,1,4,1,0,0,0,0,ITA
19/03/22,WALES,Gareth Thomas,P,0,0,0,0,0,0,1,8,12,0,0,0,2,5,2,0,1,0,0,ITA
19/03/22,WALES,Dewi Lake,H,1,0,0,0,0,5,1,11,19,0,0,0,3,9,1,13,1,0,0,ITA
19/03/22,WALES,Dillon Lewis,P,0,0,0,0,0,0,1,1,2,0,0,0,0,5,2,0,1,0,0,ITA
19/03/22,WALES,Adam Beard,L,0,0,0,0,0,0,12,4,0,0,0,0,1,9,0,0,0,0,0,ITA
19/03/22,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,5,8,3,0,0,3,0,8,1,0,0,0,0,ITA
19/03/22,WALES,Seb Davies,FL,0,0,0,0,0,0,3,7,12,0,1,0,0,6,2,0,1,0,0,ITA
19/03/22,WALES,Josh Navidi,FL,0,0,0,0,0,0,4,6,11,0,0,0,0,13,0,0,0,0,0,ITA
19/03/22,WALES,Toby Faletau,N8,0,1,0,0,0,0,8,9,40,0,0,0,0,12,0,0,0,0,0,ITA
19/03/22,WALES,Brad Roberts,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ITA
19/03/22,WALES,Wyn Jones,R,0,0,0,0,0,0,4,5,22,1,0,0,0,5,0,0,0,0,0,ITA
19/03/22,WALES,Leon Brown,R,0,0,0,0,0,0,2,4,4,0,0,1,0,4,0,0,0,0,0,ITA
19/03/22,WALES,Will Rowlands,R,0,0,0,0,0,0,2,5,4,0,0,0,1,1,0,0,0,0,0,ITA
19/03/22,WALES,Ross Moriarty,R,0,1,0,0,0,0,4,3,5,0,0,1,0,3,2,0,0,0,0,ITA
19/03/22,WALES,Kieran Hardy,R,0,0,0,0,0,0,13,3,16,0,1,0,0,1,1,0,0,0,0,ITA
19/03/22,WALES,Callum Sheedy,R,0,0,0,0,0,0,5,2,15,0,0,0,0,2,1,0,0,0,0,ITA
19/03/22,WALES,Nick Tompkins,R,0,0,0,0,0,0,7,6,26,1,2,1,0,3,1,0,0,0,0,ITA
19/03/22,ITA,Ange Capuozzo,FB,0,1,0,0,0,0,11,12,111,1,3,1,0,5,0,0,1,0,0,WALES
19/03/22,ITA,Edoardo Padovani,W,1,0,0,2,0,11,3,7,37,0,1,0,1,4,3,0,0,0,0,WALES
19/03/22,ITA,Ignacio Brex,C,0,0,0,0,0,0,4,6,20,1,2,1,1,10,6,0,0,0,0,WALES
19/03/22,ITA,Leonardo Marin,C,0,0,0,0,0,0,6,1,0,0,0,0,0,15,0,0,0,0,0,WALES
19/03/22,ITA,Monty Ioane,W,0,0,0,0,0,0,7,12,161,3,7,2,2,4,2,0,0,0,0,WALES
19/03/22,ITA,Paolo Garbisi,FH,0,0,1,3,0,11,11,6,0,0,0,0,2,8,2,0,1,0,0,WALES
19/03/22,ITA,Callum Braley,SH,0,0,0,0,0,0,39,2,10,0,2,0,1,2,1,0,0,0,0,WALES
19/03/22,ITA,Danilo Fischetti,P,0,0,0,0,0,0,3,4,0,0,0,0,0,11,1,0,2,0,0,WALES
19/03/22,ITA,Giacomo Nicotera,H,0,0,0,0,0,0,3,5,7,0,0,0,2,12,0,6,1,0,0,WALES
19/03/22,ITA,Pietro Ceccarelli,P,0,0,0,0,0,0,2,2,1,0,0,0,0,4,1,0,0,0,0,WALES
19/03/22,ITA,Marco Fuser,L,0,0,0,0,0,0,5,4,12,0,1,1,0,9,0,0,1,0,0,WALES
19/03/22,ITA,Federico Ruzza,L,0,0,0,0,0,0,4,5,12,0,1,0,0,12,0,0,1,0,0,WALES
19/03/22,ITA,Giovanni Pettinelli,FL,0,0,0,0,0,0,5,6,38,1,1,1,0,12,1,0,1,0,0,WALES
19/03/22,ITA,Michele Lamaro,FL,0,0,0,0,0,0,2,5,18,0,0,0,0,17,1,0,0,0,0,WALES
19/03/22,ITA,Toa Halafihi,N8,0,0,0,0,0,0,1,5,25,0,0,0,0,11,1,0,0,0,0,WALES
19/03/22,ITA,Luca Bigi,R,0,0,0,0,0,0,1,1,2,0,0,0,0,8,1,1,0,0,0,WALES
19/03/22,ITA,Cherif Traore,R,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,WALES
19/03/22,ITA,Filippo Alongi,R,0,0,0,0,0,0,1,3,2,0,0,0,1,5,0,0,0,0,0,WALES
19/03/22,ITA,David Sisi,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
19/03/22,ITA,Niccolo Cannone,R,0,0,0,0,0,0,1,6,0,0,1,0,0,12,0,0,0,0,0,WALES
19/03/22,ITA,Braam Steyn,R,0,0,0,0,0,0,1,2,4,0,0,0,0,6,2,0,0,0,0,WALES
19/03/22,ITA,Alessandro Fusco,R,0,0,0,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,0,WALES
19/03/22,ITA,Marco Zanon,R,0,0,0,0,0,0,3,2,4,0,1,1,0,2,0,0,0,0,0,WALES
19/03/22,IRE,Hugo Keenan,FB,0,0,0,0,0,0,4,8,79,0,1,1,0,3,1,0,0,0,0,SCOT
19/03/22,IRE,Mack Hansen,W,0,0,0,0,0,0,9,7,18,0,1,3,1,9,0,0,0,0,0,SCOT
19/03/22,IRE,Garry Ringrose,C,0,0,0,0,0,0,3,8,38,0,2,0,0,5,1,0,0,0,0,SCOT
19/03/22,IRE,Bundee Aki,C,0,0,0,0,0,0,3,6,10,0,0,0,1,4,0,0,1,0,0,SCOT
19/03/22,IRE,James Lowe,W,0,1,0,0,0,0,5,11,105,0,1,1,3,0,1,0,0,0,0,SCOT
19/03/22,IRE,Johnny Sexton,FH,0,0,3,0,0,6,30,3,10,0,0,0,1,10,1,0,1,0,0,SCOT
19/03/22,IRE,Jamison Gibson-Park,SH,0,1,0,0,0,0,89,6,88,2,1,0,1,2,3,0,0,0,0,SCOT
19/03/22,IRE,Cian Healy,P,1,0,0,0,0,5,0,4,6,0,1,0,0,7,1,0,1,0,0,SCOT
19/03/22,IRE,Dan Sheehan,H,1,0,0,0,0,5,0,15,31,0,3,0,1,9,1,15,0,0,0,SCOT
19/03/22,IRE,Tadhg Furlong,P,0,0,0,0,0,0,2,5,5,0,0,0,0,11,1,0,0,0,0,SCOT
19/03/22,IRE,Tadhg Beirne,L,0,0,0,0,0,0,6,7,17,0,0,0,2,7,1,0,2,0,0,SCOT
19/03/22,IRE,Iain Henderson,L,0,0,0,0,0,0,7,3,7,0,0,0,1,8,1,0,0,0,0,SCOT
19/03/22,IRE,Caelan Doris,FL,0,0,0,0,0,0,5,8,22,0,1,0,2,12,0,0,0,0,0,SCOT
19/03/22,IRE,Josh Van Der Flier,FL,1,0,0,0,0,5,7,8,24,0,1,0,1,15,2,0,0,0,0,SCOT
19/03/22,IRE,Jack Conan,N8,0,0,0,0,0,0,3,10,51,1,2,0,0,3,2,0,0,0,0,SCOT
19/03/22,IRE,Rob Herring,R,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,4,1,0,0,SCOT
19/03/22,IRE,Dave Kilcoyne,R,0,0,0,0,0,0,0,6,14,0,0,0,0,4,1,0,2,0,0,SCOT
19/03/22,IRE,Finlay Bealham,R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,SCOT
19/03/22,IRE,Kieran Treadwell,R,0,0,0,0,0,0,0,3,7,0,0,0,1,2,0,0,0,0,0,SCOT
19/03/22,IRE,Peter O'Mahony,R,0,0,0,0,0,0,4,2,3,0,0,0,0,6,1,0,0,0,0,SCOT
19/03/22,IRE,Conor Murray,R,1,0,0,0,0,5,6,1,1,0,0,0,0,0,1,0,0,0,0,SCOT
19/03/22,IRE,Joey Carbery,R,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,SCOT
19/03/22,IRE,Robbie Henshaw,R,0,0,0,0,0,0,1,4,8,0,0,0,0,2,1,0,1,0,0,SCOT
19/03/22,SCOT,Stuart Hogg,FB,0,0,0,0,0,0,11,10,73,1,3,2,1,2,0,0,0,0,0,IRE
19/03/22,SCOT,Darcy Graham,W,0,0,0,0,0,0,1,7,94,1,6,0,1,2,1,0,2,0,0,IRE
19/03/22,SCOT,Chris Harris,C,0,0,0,0,0,0,7,5,12,0,0,1,2,6,1,0,0,0,0,IRE
19/03/22,SCOT,Sam Johnson,C,0,0,0,0,0,0,7,3,15,0,2,0,1,9,1,0,1,0,0,IRE
19/03/22,SCOT,Kyle Steyn,W,0,0,0,0,0,0,3,6,7,0,1,1,2,2,3,0,1,0,0,IRE
19/03/22,SCOT,Blair Kinghorn,FH,0,0,0,0,0,0,22,4,5,0,0,0,1,7,1,0,1,0,0,IRE
19/03/22,SCOT,Ali Price,SH,0,0,0,0,0,0,58,2,31,1,3,0,1,8,2,0,1,0,0,IRE
19/03/22,SCOT,Pierre Schoeman,P,1,0,0,0,0,5,1,10,49,1,0,0,0,10,0,0,0,0,0,IRE
19/03/22,SCOT,George Turner,H,0,0,0,0,0,0,2,2,2,0,0,0,1,9,2,7,1,0,0,IRE
19/03/22,SCOT,Zander Fagerson,P,0,0,0,0,0,0,0,7,12,0,0,0,0,10,0,0,1,0,0,IRE
19/03/22,SCOT,Jonny Gray,L,0,0,0,0,0,0,7,12,14,0,1,0,1,18,1,0,1,0,0,IRE
19/03/22,SCOT,Grant Gilchrist,L,0,0,0,0,0,0,1,4,0,0,0,0,0,9,0,0,1,0,0,IRE
19/03/22,SCOT,Rory Darge,FL,0,0,0,0,0,0,0,8,7,0,0,0,0,17,0,0,0,0,0,IRE
19/03/22,SCOT,Hamish Watson,FL,0,0,0,0,0,0,6,7,28,0,1,1,0,21,0,0,1,0,0,IRE
19/03/22,SCOT,Matt Fagerson,N8,0,0,0,0,0,0,6,10,23,0,1,0,0,7,0,0,0,0,0,IRE
19/03/22,SCOT,Fraser Brown,R,0,0,0,0,0,0,1,4,0,0,0,0,1,5,1,5,0,0,0,IRE
19/03/22,SCOT,Allan Dell,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
19/03/22,SCOT,Willem Petrus Nel,R,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,IRE
19/03/22,SCOT,Sam Skinner,R,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,IRE
19/03/22,SCOT,Josh Bayliss,R,0,0,0,0,0,0,1,4,25,0,0,0,0,0,0,0,0,0,0,IRE
19/03/22,SCOT,Ben White,R,0,0,0,0,0,0,12,1,3,0,2,0,0,1,0,0,1,1,0,IRE
19/03/22,SCOT,Finn Russell,R,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,IRE
19/03/22,SCOT,Mark Bennett,R,0,0,0,0,0,0,1,3,15,1,1,0,2,2,0,0,0,0,0,IRE
19/03/22,FRA,Melvyn Jaminet,FB,0,0,2,2,0,10,3,13,43,0,3,1,2,0,0,0,0,0,0,ENG
19/03/22,FRA,Damian Penaud,W,0,0,0,0,0,0,3,3,2,0,3,0,1,7,0,0,1,0,0,ENG
19/03/22,FRA,Gael Fickou,C,1,0,0,0,0,5,6,6,28,1,4,3,1,7,3,0,1,0,0,ENG
19/03/22,FRA,Jonathan Danty,C,0,0,0,0,0,0,1,8,30,0,0,0,0,4,3,0,0,0,0,ENG
19/03/22,FRA,Gabin Villiere,W,0,0,0,0,0,0,3,7,46,1,3,2,1,3,0,0,0,0,0,ENG
19/03/22,FRA,Romain Ntamack,FH,0,1,0,0,0,0,19,3,11,0,2,0,1,5,2,1,0,0,0,ENG
19/03/22,FRA,Antoine Dupont,SH,1,0,0,0,0,5,48,6,43,1,2,2,2,12,2,0,1,0,0,ENG
19/03/22,FRA,Cyril Baille,P,0,0,0,0,0,0,3,5,13,0,0,2,0,10,0,0,0,0,0,ENG
19/03/22,FRA,Julien Marchand,H,0,0,0,0,0,0,3,6,9,0,0,0,1,8,0,5,0,0,0,ENG
19/03/22,FRA,Uini Atonio,P,0,0,0,0,0,0,0,7,2,0,0,0,1,2,0,0,1,0,0,ENG
19/03/22,FRA,Cameron Woki,L,0,0,0,0,0,0,2,6,7,0,0,0,0,9,2,0,1,0,0,ENG
19/03/22,FRA,Paul Willemse,L,0,0,0,0,0,0,0,2,2,0,0,0,0,10,2,0,0,0,0,ENG
19/03/22,FRA,Francois Cros,FL,1,0,0,0,0,5,1,4,5,0,0,0,1,13,1,0,0,0,0,ENG
19/03/22,FRA,Anthony Jelonch,FL,0,0,0,0,0,0,0,2,20,0,0,0,1,14,0,0,0,0,0,ENG
19/03/22,FRA,Greg Alldritt,N8,0,1,0,0,0,0,7,13,27,0,0,2,0,9,1,0,2,0,0,ENG
19/03/22,FRA,Peato Mauvaka,R,0,0,0,0,0,0,1,2,15,0,0,1,0,2,0,4,1,0,0,ENG
19/03/22,FRA,Jean-Baptiste Gros,R,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,ENG
19/03/22,FRA,Mohamed Haouas,R,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,ENG
19/03/22,FRA,Romain Taofifenua,R,0,0,0,0,0,0,0,4,1,0,0,0,0,3,2,0,0,0,0,ENG
19/03/22,FRA,Thibaud Flament,R,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,ENG
19/03/22,FRA,Dylan Cretin,R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,ENG
19/03/22,FRA,Maxime Lucu,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
19/03/22,FRA,Thomas Ramos,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
19/03/22,ENG,George Furbank,FB,0,0,0,0,0,0,7,7,65,0,1,1,1,2,3,1,0,0,0,FRA
19/03/22,ENG,Freddie Steward,W,1,0,0,0,0,5,0,7,52,1,1,0,1,1,2,0,1,0,0,FRA
19/03/22,ENG,Joe Marchant,C,0,0,0,0,0,0,0,9,64,1,4,0,0,5,0,0,0,0,0,FRA
19/03/22,ENG,Henry Slade,C,0,0,0,0,0,0,13,9,12,0,0,1,2,6,1,0,0,0,0,FRA
19/03/22,ENG,Jack Nowell,W,0,0,0,0,0,0,0,4,33,0,0,0,0,2,0,0,1,0,0,FRA
19/03/22,ENG,Marcus Smith,FH,0,0,1,2,0,8,32,12,117,0,1,0,0,5,0,0,0,0,0,FRA
19/03/22,ENG,Ben Youngs,SH,0,0,0,0,0,0,56,3,0,0,1,1,1,3,1,0,0,0,0,FRA
19/03/22,ENG,Ellis Genge,P,0,0,0,0,0,0,1,10,78,0,4,0,0,5,0,0,2,0,0,FRA
19/03/22,ENG,Jamie George,H,0,0,0,0,0,0,3,3,8,0,0,0,0,6,2,11,0,0,0,FRA
19/03/22,ENG,Will Stuart,P,0,0,0,0,0,0,0,7,17,0,0,0,0,5,0,0,2,0,0,FRA
19/03/22,ENG,Maro Itoje,L,0,0,0,0,0,0,4,7,15,0,0,0,2,5,4,0,1,0,0,FRA
19/03/22,ENG,Nick Isiekwe,L,0,0,0,0,0,0,3,5,2,0,1,0,0,9,1,0,0,0,0,FRA
19/03/22,ENG,Courtney Lawes,FL,0,0,0,0,0,0,6,7,10,0,1,0,0,10,0,0,0,0,0,FRA
19/03/22,ENG,Sam Underhill,FL,0,0,0,0,0,0,3,5,10,0,0,1,0,17,1,0,1,0,0,FRA
19/03/22,ENG,Sam Simmonds,N8,0,0,0,0,0,0,3,14,30,0,2,0,0,12,0,0,0,0,0,FRA
19/03/22,ENG,Nic Dolly,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
19/03/22,ENG,Joe Marler,R,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,FRA
19/03/22,ENG,Kyle Sinckler,R,0,0,0,0,0,0,4,4,5,0,0,0,0,2,1,0,0,0,0,FRA
19/03/22,ENG,Ollie Chessum,R,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,FRA
19/03/22,ENG,Alex Dombrandt,R,0,0,0,0,0,0,0,3,16,0,1,0,1,1,0,0,0,0,0,FRA
19/03/22,ENG,Harry Randall,R,0,0,0,0,0,0,19,3,29,0,1,0,0,1,0,0,0,0,0,FRA
19/03/22,ENG,George Ford,R,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FRA
19/03/22,ENG,Elliot Daly,R,0,1,0,0,0,0,6,3,23,0,0,0,2,4,0,0,0,0,0,FRA
04/02/23,WALES,Liam Williams,FB,1,0,0,0,0,5,7,14,85,2,8,2,1,2,3,0,2,1,0,IRE
04/02/23,WALES,Josh Adams,W,0,0,0,0,0,0,5,8,29,0,1,1,1,6,0,0,1,0,0,IRE
04/02/23,WALES,George North,C,0,0,0,0,0,0,2,10,33,0,0,0,3,4,3,0,0,0,0,IRE
04/02/23,WALES,Joe Hawkins,C,0,0,0,0,0,0,8,11,47,1,1,0,3,7,4,0,0,0,0,IRE
04/02/23,WALES,Rio Dyer,W,0,0,0,0,0,0,3,7,81,2,4,0,2,4,0,0,0,0,0,IRE
04/02/23,WALES,Dan Biggar,FH,0,1,1,1,0,5,24,10,24,1,1,2,1,9,1,0,2,0,0,IRE
04/02/23,WALES,Tomos Williams,SH,0,0,0,0,0,0,56,8,14,0,0,1,0,6,1,0,0,0,0,IRE
04/02/23,WALES,Gareth Thomas,P,0,0,0,0,0,0,1,5,6,0,0,0,0,14,0,0,1,0,0,IRE
04/02/23,WALES,Ken Owens,H,0,0,0,0,0,0,1,12,5,0,0,0,0,15,1,7,0,0,0,IRE
04/02/23,WALES,Tomas Francis,P,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,IRE
04/02/23,WALES,Adam Beard,L,0,0,0,0,0,0,5,2,1,0,0,0,0,15,2,0,2,0,0,IRE
04/02/23,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,4,8,6,0,0,1,0,11,1,0,0,0,0,IRE
04/02/23,WALES,Jac Morgan,FL,0,0,0,0,0,0,5,7,35,0,1,0,0,17,4,0,0,0,0,IRE
04/02/23,WALES,Justin Tipuric,FL,0,0,0,0,0,0,6,4,12,0,0,0,1,14,0,0,1,0,0,IRE
04/02/23,WALES,Toby Faletau,N8,0,0,0,0,0,0,7,13,6,0,0,1,2,21,3,0,3,0,0,IRE
04/02/23,WALES,Scott Baldwin,R,0,0,0,0,0,0,0,4,8,0,0,0,0,2,1,3,0,0,0,IRE
04/02/23,WALES,Rhys Carre,R,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,IRE
04/02/23,WALES,Dillon Lewis,R,0,0,0,0,0,0,2,3,3,0,0,1,0,5,2,0,1,0,0,IRE
04/02/23,WALES,Dafydd Jenkins,R,0,0,0,0,0,0,0,6,11,0,1,0,0,3,1,0,0,0,0,IRE
04/02/23,WALES,Tommy Reffell,R,0,0,0,0,0,0,3,2,0,0,0,1,0,8,2,0,0,0,0,IRE
04/02/23,WALES,Rhys Webb,R,0,0,0,0,0,0,23,2,1,0,0,0,0,3,0,0,1,0,0,IRE
04/02/23,WALES,Owen Williams,R,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,IRE
04/02/23,WALES,Alex Cuthbert,R,0,0,0,0,0,0,2,3,14,0,0,0,0,2,0,0,0,0,0,IRE
04/02/23,IRE,Hugo Keenan,FB,0,0,0,0,0,0,3,11,80,0,3,0,2,0,1,0,1,0,0,WALES
04/02/23,IRE,Mack Hansen,W,0,0,0,0,0,0,6,7,23,1,2,3,1,7,2,0,0,0,0,WALES
04/02/23,IRE,Garry Ringrose,C,0,0,0,0,0,0,4,9,17,0,3,0,0,10,4,0,0,0,0,WALES
04/02/23,IRE,Stuart McCloskey,C,0,0,0,0,0,0,3,9,33,0,2,1,0,8,1,0,0,0,0,WALES
04/02/23,IRE,James Lowe,W,1,0,0,0,0,5,3,6,94,1,3,0,1,5,3,0,1,0,0,WALES
04/02/23,IRE,Johnny Sexton,FH,0,0,3,2,0,12,18,8,23,0,3,0,1,7,0,0,1,0,0,WALES
04/02/23,IRE,Conor Murray,SH,0,1,0,0,0,0,59,5,11,1,0,0,0,2,1,0,1,0,0,WALES
04/02/23,IRE,Andrew Porter,P,0,0,0,0,0,0,4,10,12,0,0,0,0,12,1,0,6,0,0,WALES
04/02/23,IRE,Dan Sheehan,H,0,0,0,0,0,0,4,9,35,2,6,1,0,7,2,13,0,0,0,WALES
04/02/23,IRE,Finlay Bealham,P,0,1,0,0,0,0,4,5,4,0,2,0,0,13,0,0,0,0,0,WALES
04/02/23,IRE,Tadhg Beirne,L,0,0,0,0,0,0,3,9,13,0,0,0,1,9,1,0,0,0,0,WALES
